id,date,sleep_duration_hr,steps,nightly_temperature,stress_score,daily_temperature_variation,lightly_active_minutes,moderately_active_minutes,very_active_minutes
621e346f67b776a24081744f,2021-12-17,8.316666666666666,5477.0,33.00998998,69.0,-2.8749811007333337,250.0,0.0,0.0
621e346f67b776a24081744f,2021-12-18,6.6,11027.0,32.7698687664,57.0,-2.9749727723329125,230.0,25.0,26.0
621e346f67b776a24081744f,2021-12-19,8.8,7635.0,33.7407372401,73.0,-2.208927786580577,111.0,21.0,23.0
621e346f67b776a24081744f,2021-12-20,8.783333333333333,16885.0,32.5578842505,65.0,-2.954022782868402,228.0,38.0,35.0
621e346f67b776a24081744f,2021-12-21,9.033333333333331,7472.0,34.7091605166,80.0,-2.187009296550376,157.0,28.0,9.0
621e346f67b776a24081744f,2021-12-22,8.116666666666667,4797.0,33.8517012448,72.0,-2.691998638461856,130.0,2.0,13.0
621e346f67b776a24081744f,2021-12-23,9.7,6551.0,34.8496226415,75.0,-0.5404484284254902,73.0,31.0,4.0
621e346f67b776a24081744f,2021-12-25,8.366666666666667,19065.0,34.0940159046,0.0,-2.891361726727189,231.0,91.0,32.0
621e346f67b776a24081744f,2021-12-26,5.166666666666667,6854.0,34.5086451613,65.0,-2.2568245735315977,212.0,3.0,4.0
621e346f67b776a24081744f,2021-12-27,11.7,869.0,34.6626068376,0.0,-0.3239051949068285,45.0,0.0,0.0
621e346f67b776a24081744f,2021-12-28,8.15,3209.0,34.7150204499,0.0,-2.2256784685558806,127.0,0.0,0.0
621e346f67b776a24081744f,2021-12-29,8.0,4754.0,35.0494327731,71.0,-1.9049195355089248,151.0,4.0,7.0
621e346f67b776a24081744f,2021-12-30,9.9,1107.0,34.1529661017,69.0,-1.1708826982242675,64.0,0.0,0.0
621e346f67b776a24081744f,2021-12-31,10.416666666666666,6519.0,33.5238099042,68.0,-2.9420044377828383,221.0,5.0,4.0
621e346f67b776a24081744f,2022-01-01,5.166666666666667,1196.0,33.7741935484,66.0,-2.8740616039555555,86.0,0.0,0.0
621e346f67b776a24081744f,2022-01-02,9.666666666666666,1285.0,33.7026724138,63.0,-1.8195716633131496,71.0,0.0,0.0
621e346f67b776a24081744f,2022-01-03,9.7,1563.0,32.818814433,71.0,-1.9384556381024391,75.0,0.0,0.0
621e346f67b776a24081744f,2022-01-04,9.05,1842.0,33.6573988971,67.0,-2.367497173861017,87.0,0.0,0.0
621e346f67b776a24081744f,2022-01-05,9.683333333333334,10637.0,33.0101462995,63.0,-2.4986077553111112,165.0,45.0,26.0
621e346f67b776a24081744f,2022-01-06,8.9,563.0,33.8709082397,69.0,-1.5211143063672696,57.0,0.0,0.0
621e346f67b776a24081744f,2022-01-07,8.233333333333333,3461.0,34.3780465587,60.0,-1.2508602150666666,134.0,0.0,0.0
621e346f67b776a24081744f,2022-01-08,5.15,2734.0,33.6929449838,62.0,-3.314830998599203,89.0,0.0,0.0
621e346f67b776a24081744f,2022-01-11,9.816666666666666,3617.0,33.4091426146,0.0,-2.361450716883692,113.0,0.0,0.0
621e346f67b776a24081744f,2022-01-13,9.233333333333333,4954.0,34.1892702703,0.0,-2.317294111928467,161.0,0.0,0.0
621e346f67b776a24081744f,2022-01-14,9.516666666666667,3997.0,34.1537740806,75.0,-2.0074707342028337,125.0,0.0,0.0
621e346f67b776a24081744f,2022-01-16,9.75,7474.0,34.0115811966,0.0,-1.5405997748506457,128.0,19.0,22.0
621e346f67b776a24081744f,2022-01-17,9.433333333333334,2528.0,32.9035449735,72.0,-3.2343477078595524,113.0,0.0,0.0
621e346f67b776a24081744f,2022-01-18,8.383333333333333,3772.0,33.861140873,67.0,-2.377373833980608,120.0,0.0,0.0
621e346f67b776a24081744f,2022-01-19,8.516666666666667,4002.0,33.8997651663,65.0,-2.447875928279576,142.0,0.0,0.0
621e346f67b776a24081744f,2022-01-20,9.366666666666667,4993.0,34.4220870337,71.0,-2.4561295196123027,172.0,0.0,0.0
621e346f67b776a24081744f,2022-01-21,8.916666666666666,2699.0,33.5380373832,72.0,-2.630495864829412,108.0,0.0,0.0
621e34ca67b776a240be3b69,2021-05-24,7.866666666666666,1033.0,35.2541808511,73.0,-1.778541962211111,113.0,0.0,0.0
621e34ca67b776a240be3b69,2021-05-25,7.033333333333333,1797.0,35.0953791469,65.0,-1.9531128102666664,252.0,0.0,0.0
621e34ca67b776a240be3b69,2021-05-26,8.6,874.0,34.8832978723,66.0,-1.842522013123077,88.0,0.0,0.0
621e34ca67b776a240be3b69,2021-05-27,9.883333333333333,1862.0,34.9355227656,61.0,-1.776362815833093,151.0,0.0,0.0
621e34ca67b776a240be3b69,2021-05-28,10.233333333333333,3912.0,34.8707603306,62.0,-1.347646508011111,196.0,16.0,3.0
621e34ca67b776a240be3b69,2021-05-29,11.033333333333331,8982.0,34.978021148,70.0,-2.2314813975,257.0,21.0,8.0
621e34ca67b776a240be3b69,2021-05-30,9.233333333333333,2806.0,35.3531792976,80.0,-1.5586708135666665,132.0,0.0,0.0
621e34ca67b776a240be3b69,2021-05-31,8.366666666666667,1527.0,34.9300695825,76.0,-1.4241723697222224,109.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-01,8.916666666666666,4159.0,34.8462616822,81.0,-2.205507259111111,164.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-02,10.333333333333334,1161.0,34.6970403226,76.0,-1.6341539012444444,93.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-03,8.116666666666667,803.0,35.1961601643,82.0,-2.1433614257777776,94.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-04,11.283333333333331,4753.0,34.7841765579,73.0,-1.8241851127497413,115.0,1.0,12.0
621e34ca67b776a240be3b69,2021-06-05,9.983333333333333,5744.0,35.509490818,71.0,-1.0587322089480813,169.0,19.0,9.0
621e34ca67b776a240be3b69,2021-06-06,9.4,538.0,35.5631362007,69.0,0.0851581975210378,34.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-07,8.25,925.0,35.7135987903,0.0,-0.857362429574772,80.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-08,10.533333333333331,199.0,34.6937579114,69.0,-0.3383403065457256,12.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-12,8.85,189.0,35.0128477444,0.0,-1.809892520519403,11.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-14,7.483333333333333,592.0,34.9288530067,0.0,-2.1933508225066203,50.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-15,9.483333333333333,723.0,35.2590773286,67.0,-2.2773931989454543,42.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-17,12.383333333333333,1150.0,35.0688575269,0.0,-1.6925227744888889,77.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-18,9.466666666666669,5288.0,35.0213181019,75.0,-1.826322499437379,68.0,18.0,21.0
621e34ca67b776a240be3b69,2021-06-21,9.116666666666667,4027.0,35.3273674589,0.0,-0.6896086933051094,76.0,15.0,8.0
621e34ca67b776a240be3b69,2021-06-23,8.35,1899.0,35.2412974052,65.0,-1.4482173768815123,114.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-24,9.683333333333334,938.0,34.6659122203,67.0,-1.3724434417022489,76.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-25,7.6,4197.0,34.307978022,63.0,-1.1160876528508314,197.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-26,12.05,9699.0,34.7382013889,73.0,-1.5803189727588915,174.0,47.0,21.0
621e34ca67b776a240be3b69,2021-06-27,10.483333333333333,174.0,35.0298966614,67.0,-0.0463119650161676,16.0,0.0,0.0
621e34ca67b776a240be3b69,2021-06-29,8.183333333333334,8908.0,34.5225152749,0.0,-1.9272147826165609,256.0,7.0,7.0
621e34ca67b776a240be3b69,2021-07-01,8.7,4426.0,35.5617624521,0.0,-1.5654557423557378,133.0,11.0,2.0
621e34ca67b776a240be3b69,2021-07-05,8.766666666666667,614.0,35.1483174905,0.0,-0.7486084669555555,54.0,0.0,0.0
621e34ca67b776a240be3b69,2021-07-06,8.483333333333333,1029.0,35.4682220039,65.0,-0.5347566788978128,135.0,0.0,0.0
621e34ca67b776a240be3b69,2021-07-07,8.166666666666666,1259.0,35.5512346939,61.0,-0.7932510473649123,80.0,0.0,0.0
621e34ca67b776a240be3b69,2021-07-08,8.85,4016.0,35.464472693,72.0,-0.8433525833971752,152.0,0.0,0.0
621e34ca67b776a240be3b69,2021-07-09,8.216666666666667,10962.0,34.9590263692,68.0,-2.1694014165461435,137.0,25.0,27.0
621e34ca67b776a240be3b69,2021-07-10,13.8,782.0,35.1880072464,67.0,0.1098924731,69.0,0.0,0.0
621e34ec67b776a240d60873,2021-05-28,4.3,5523.0,33.3284302326,0.0,-0.9213781294172868,152.0,12.0,6.0
621e34ec67b776a240d60873,2021-05-30,5.75,43.0,33.6773188406,0.0,-0.0972423324287769,3.0,0.0,0.0
621e34ec67b776a240d60873,2021-06-01,8.4,18501.0,33.5195121951,72.0,-0.9854145307666666,217.0,93.0,178.0
621e34ec67b776a240d60873,2021-06-02,6.366666666666666,14032.0,33.6659138381,75.0,-1.84125592379972,301.0,28.0,40.0
621e34ec67b776a240d60873,2021-06-03,5.666666666666667,7870.0,33.8486323529,77.0,-0.8429992418072353,244.0,21.0,13.0
621e34ec67b776a240d60873,2021-06-06,5.95,13406.0,33.7498743017,0.0,-0.3843847812674846,99.0,21.0,71.0
621e34ec67b776a240d60873,2021-06-07,6.6,18514.0,33.674229798,84.0,-1.0860555423966638,228.0,53.0,112.0
621e34ec67b776a240d60873,2021-06-08,5.533333333333333,11033.0,26.3100684932,0.0,-4.347732899651104,33.0,20.0,77.0
621e34ec67b776a240d60873,2021-06-09,6.766666666666667,17165.0,33.3930541872,0.0,-0.7724323059777777,315.0,24.0,60.0
621e34ec67b776a240d60873,2021-06-10,6.85,18410.0,33.46743309,79.0,-1.1974045282,252.0,63.0,76.0
621e351a67b776a240f6204b,2021-05-28,7.533333333333333,1231.0,33.5327483444,0.0,-1.5593306343936268,72.0,0.0,0.0
621e351a67b776a240f6204b,2021-05-30,4.216666666666667,8001.0,33.5575296443,0.0,-1.6299958935027885,219.0,5.0,1.0
621e351a67b776a240f6204b,2021-05-31,7.616666666666666,9257.0,32.8485667396,0.0,-1.963038795301548,179.0,17.0,17.0
621e351a67b776a240f6204b,2021-06-01,5.883333333333334,2605.0,32.9925212465,75.0,-1.502525951537814,140.0,6.0,7.0
621e351a67b776a240f6204b,2021-06-02,7.566666666666666,11737.0,33.699746696,70.0,-1.807649159210989,278.0,38.0,63.0
621e351a67b776a240f6204b,2021-06-03,5.1,6403.0,33.7533660131,79.0,-1.468258118254974,163.0,20.0,76.0
621e351a67b776a240f6204b,2021-06-04,7.4,2907.0,33.9431306306,76.0,-0.6170931644159509,112.0,0.0,0.0
621e351a67b776a240f6204b,2021-06-06,4.183333333333334,3843.0,33.6517857143,0.0,-0.8126096539375848,61.0,22.0,44.0
621e351a67b776a240f6204b,2021-06-07,4.366666666666666,2308.0,33.7200190114,0.0,-0.8547322080758967,99.0,0.0,0.0
621e351a67b776a240f6204b,2021-06-09,6.216666666666667,7157.0,33.8818096515,0.0,-1.2911219841347823,194.0,0.0,0.0
621e351a67b776a240f6204b,2021-06-10,6.816666666666666,5461.0,33.9562039312,71.0,-1.0919388426236287,109.0,39.0,58.0
621e351a67b776a240f6204b,2021-06-11,9.766666666666667,8601.0,34.0737979798,80.0,-1.3152751089609755,227.0,18.0,16.0
621e351a67b776a240f6204b,2021-06-12,7.783333333333333,1395.0,33.5941163793,78.0,-0.3362003757926788,45.0,0.0,0.0
621e351a67b776a240f6204b,2021-06-13,4.566666666666666,4787.0,33.5460583942,0.0,-0.6385938137944862,149.0,0.0,0.0
621e351a67b776a240f6204b,2021-06-14,5.216666666666667,4451.0,34.2504647436,0.0,-1.481264457033369,86.0,21.0,82.0
621e351a67b776a240f6204b,2021-06-15,8.95,5867.0,33.4029087452,69.0,-1.8270074023830989,136.0,40.0,47.0
621e351a67b776a240f6204b,2021-06-16,10.066666666666666,4573.0,33.8099831933,77.0,-1.0714949166405694,157.0,23.0,64.0
621e351a67b776a240f6204b,2021-06-17,7.133333333333334,9620.0,34.1338615023,77.0,-1.5686561330522268,180.0,18.0,23.0
621e351a67b776a240f6204b,2021-06-18,5.816666666666666,10638.0,33.9354297994,75.0,-0.5672091437706378,131.0,44.0,144.0
621e351a67b776a240f6204b,2021-06-19,4.9,4711.0,33.8884812287,0.0,-0.143062494747993,151.0,47.0,53.0
621e351a67b776a240f6204b,2021-06-20,9.283333333333331,1394.0,33.6477558348,79.0,-0.3381648704852905,57.0,0.0,0.0
621e351a67b776a240f6204b,2021-06-21,4.1,7785.0,34.3791260163,0.0,-0.7044490971227975,211.0,13.0,92.0
621e351a67b776a240f6204b,2021-06-22,4.8,11637.0,34.0590526316,78.0,-0.891090538143178,275.0,39.0,84.0
621e351a67b776a240f6204b,2021-06-23,7.15,4277.0,34.0427219626,80.0,-0.3992058832769971,138.0,9.0,1.0
621e351a67b776a240f6204b,2021-06-24,6.716666666666667,8225.0,34.2722704715,76.0,-1.4408330638780846,233.0,40.0,98.0
621e351a67b776a240f6204b,2021-06-26,3.216666666666667,9165.0,34.0876165803,0.0,-1.4310257327448277,270.0,9.0,14.0
621e351a67b776a240f6204b,2021-06-27,6.883333333333334,2424.0,33.3198789346,75.0,-1.1289249567709467,87.0,0.0,0.0
621e351a67b776a240f6204b,2021-06-28,6.95,7654.0,33.7679496403,0.0,-1.508791625930614,185.0,32.0,77.0
621e351a67b776a240f6204b,2021-06-29,3.533333333333333,4498.0,33.4739858491,75.0,-0.7695295542172483,193.0,6.0,39.0
621e351a67b776a240f6204b,2021-06-30,8.55,6318.0,33.6602140078,80.0,-0.9697329658204732,183.0,31.0,11.0
621e351a67b776a240f6204b,2021-07-01,4.75,11873.0,33.2313859649,73.0,-1.106968487417647,232.0,27.0,34.0
621e351a67b776a240f6204b,2021-07-02,5.483333333333333,5188.0,33.8922121212,80.0,-1.161538937800246,242.0,6.0,5.0
621e351a67b776a240f6204b,2021-07-03,9.05,6869.0,34.6788327206,67.0,-0.5684587264497749,277.0,8.0,0.0
621e360b67b776a24039709f,2021-05-25,8.85,182.0,34.5944067797,75.0,-0.5465459053231156,23.0,0.0,0.0
621e360b67b776a24039709f,2021-05-26,9.45,9028.0,34.8734038801,0.0,-2.242144183522222,173.0,27.0,31.0
621e360b67b776a24039709f,2021-05-27,10.033333333333331,9987.0,35.2362209302,72.0,-2.0808491663666664,206.0,35.0,12.0
621e360b67b776a24039709f,2021-05-28,8.266666666666667,15485.0,34.941056338,71.0,-2.7083145657777776,295.0,68.0,8.0
621e360b67b776a24039709f,2021-05-29,8.8,11776.0,34.324120983,67.0,-2.123873563677747,367.0,0.0,0.0
621e360b67b776a24039709f,2021-05-30,7.816666666666666,8598.0,34.1752025586,72.0,-1.6063490446333333,296.0,17.0,0.0
621e360b67b776a24039709f,2021-05-31,10.066666666666666,9121.0,34.2400743802,76.0,-2.867794220923464,300.0,0.0,0.0
621e360b67b776a24039709f,2021-06-01,8.083333333333334,8357.0,34.3794444444,72.0,-2.410241666666667,246.0,12.0,0.0
621e360b67b776a24039709f,2021-06-02,8.933333333333334,15953.0,33.7695429104,70.0,-2.627465104636261,253.0,62.0,40.0
621e360b67b776a24039709f,2021-06-03,6.016666666666667,7782.0,33.4389655172,76.0,-2.1768440619908223,249.0,8.0,5.0
621e360b67b776a24039709f,2021-06-04,6.45,11803.0,33.3858376289,75.0,-2.060119519255556,324.0,9.0,1.0
621e360b67b776a24039709f,2021-06-05,6.15,27788.0,34.0808536585,75.0,-3.109236610189909,317.0,149.0,18.0
621e360b67b776a24039709f,2021-06-06,8.166666666666666,11831.0,34.0839897959,65.0,-1.2990595851222222,259.0,28.0,1.0
621e360b67b776a24039709f,2021-06-07,6.166666666666667,17587.0,33.9575,80.0,-2.251925270577778,414.0,54.0,5.0
621e360b67b776a24039709f,2021-06-08,7.6,9834.0,34.4042105263,70.0,-2.114767918455556,210.0,18.0,7.0
621e360b67b776a24039709f,2021-06-09,7.0,2391.0,35.0562142857,68.0,-0.9888331726162528,93.0,9.0,0.0
621e360b67b776a24039709f,2021-06-10,8.483333333333333,5554.0,33.6930490196,59.0,-2.305858766253928,180.0,0.0,0.0
621e360b67b776a24039709f,2021-06-12,6.783333333333333,19429.0,33.965012285,0.0,-1.0189596661449478,407.0,76.0,9.0
621e360b67b776a24039709f,2021-06-13,6.4,13276.0,34.5322786458,62.0,-0.4063686129,361.0,17.0,5.0
621e360b67b776a24039709f,2021-06-14,7.85,7079.0,35.4430997877,71.0,-0.3137019078554913,224.0,12.0,3.0
621e360b67b776a24039709f,2021-06-15,7.116666666666666,7908.0,34.1973419204,72.0,-0.8866725293917526,287.0,6.0,4.0
621e360b67b776a24039709f,2021-06-17,7.966666666666667,15702.0,33.4202505219,67.0,-1.0674414316,212.0,85.0,6.0
621e360b67b776a24039709f,2021-06-18,6.7,12857.0,34.1345273632,65.0,-1.0955414836333333,345.0,18.0,2.0
621e360b67b776a24039709f,2021-06-19,7.016666666666667,25961.0,34.360807601,79.0,-2.1148467296871867,367.0,65.0,37.0
621e360b67b776a24039709f,2021-06-20,8.033333333333333,10757.0,34.0775829876,67.0,-0.5043811261149317,159.0,32.0,9.0
621e360b67b776a24039709f,2021-06-22,8.633333333333333,7235.0,33.745539499,69.0,-1.5089088087961566,265.0,0.0,0.0
621e360b67b776a24039709f,2021-06-24,6.683333333333334,9801.0,34.0334289277,68.0,-1.3980732942333334,365.0,0.0,0.0
621e360b67b776a24039709f,2021-06-25,9.9,9186.0,34.3923529412,76.0,-1.4431149609,299.0,7.0,4.0
621e360b67b776a24039709f,2021-06-26,6.966666666666667,25518.0,33.9354186603,67.0,-1.808824551822222,321.0,121.0,34.0
621e360b67b776a24039709f,2021-06-27,6.066666666666666,10143.0,34.0631456044,66.0,-0.9348581995467862,75.0,8.0,80.0
621e360b67b776a24039709f,2021-06-29,9.233333333333333,8192.0,34.0570758123,0.0,-1.0547079876,262.0,12.0,0.0
621e360b67b776a24039709f,2021-06-30,7.483333333333333,8426.0,34.4902115813,74.0,-0.5119943400877365,282.0,8.0,2.0
621e360b67b776a24039709f,2021-07-01,8.633333333333333,12462.0,34.563902439,69.0,-0.750114677740845,258.0,27.0,17.0
621e360b67b776a24039709f,2021-07-02,8.15,8990.0,35.2293558282,82.0,-0.3898154640555555,278.0,10.0,0.0
621e360b67b776a24039709f,2021-07-03,7.816666666666666,18030.0,33.5126332623,76.0,-1.6124682418333334,417.0,11.0,21.0
621e360b67b776a24039709f,2021-07-04,7.533333333333333,8655.0,34.0221302428,70.0,-1.257411570408646,68.0,36.0,22.0
621e360b67b776a24039709f,2021-07-08,7.266666666666667,8708.0,32.8020477387,0.0,-3.540941568727273,266.0,12.0,0.0
621e360b67b776a24039709f,2021-07-10,6.566666666666666,18176.0,34.9422208122,62.0,-1.1086767376,506.0,33.0,6.0
621e360b67b776a24039709f,2021-07-11,6.2,16201.0,34.2854569892,73.0,-1.0220308698444445,404.0,75.0,0.0
621e360b67b776a24039709f,2021-07-12,4.266666666666667,9285.0,35.1519140625,68.0,-0.2335704854606291,272.0,12.0,6.0
621e360b67b776a24039709f,2021-07-17,7.233333333333333,12554.0,34.1494022989,0.0,-2.3837584000823937,374.0,7.0,2.0
621e360b67b776a24039709f,2021-07-18,8.8,222.0,32.8701136364,0.0,-1.3342644822619216,20.0,0.0,0.0
621e360b67b776a24039709f,2021-07-20,6.866666666666666,11510.0,34.9487893462,61.0,0.0236531317333333,298.0,25.0,4.0
621e360b67b776a24039709f,2021-07-21,6.6,6622.0,33.908510101,65.0,-0.1087184832977519,255.0,12.0,0.0
621e360b67b776a24039709f,2021-07-23,6.933333333333334,14208.0,34.5769350962,0.0,-0.7798764969474198,280.0,26.0,25.0
621e360b67b776a24039709f,2021-07-27,6.8,15877.0,34.8102818627,0.0,-0.6564062102478805,356.0,45.0,7.0
621e360b67b776a24039709f,2021-07-28,5.716666666666667,14395.0,34.3528279883,69.0,-0.5105293771888889,383.0,32.0,10.0
621e360b67b776a24039709f,2021-07-29,7.283333333333333,9885.0,34.7259267735,67.0,-0.4592240986852572,372.0,0.0,0.0
621e360b67b776a24039709f,2021-07-30,5.016666666666667,19054.0,34.4121428571,64.0,-0.7591011904333332,384.0,47.0,23.0
621e360b67b776a24039709f,2021-07-31,5.983333333333333,18.0,33.9523955432,72.0,-0.8175381332275362,2.0,0.0,0.0
621e362467b776a2404ad513,2021-05-24,5.966666666666667,7818.0,34.5267318436,0.0,-3.007565246802532,182.0,1.0,7.0
621e362467b776a2404ad513,2021-05-25,8.4,10695.0,34.6269543651,68.0,-1.768223337975415,128.0,32.0,33.0
621e362467b776a2404ad513,2021-05-26,9.4,5378.0,34.6934848485,73.0,-1.2518983391011396,164.0,18.0,0.0
621e362467b776a2404ad513,2021-05-27,8.1,4631.0,34.7891358025,71.0,-1.6377474567898798,105.0,3.0,10.0
621e362467b776a2404ad513,2021-05-28,7.166666666666667,6370.0,34.2064883721,63.0,-2.0679154040555554,218.0,0.0,0.0
621e362467b776a2404ad513,2021-05-29,5.95,9852.0,34.2717178771,76.0,-2.6092414224228007,160.0,26.0,21.0
621e362467b776a2404ad513,2021-05-30,7.516666666666667,16279.0,34.175829646,81.0,-2.018871517688889,232.0,47.0,44.0
621e362467b776a2404ad513,2021-06-01,9.166666666666666,1015.0,34.4297186933,69.0,-1.9404693719773352,60.0,0.0,0.0
621e362467b776a2404ad513,2021-06-04,5.933333333333334,6983.0,34.3057142857,69.0,-1.9989758752595448,170.0,18.0,15.0
621e362467b776a2404ad513,2021-06-05,7.283333333333333,8428.0,34.5451712329,73.0,-3.1067901440747847,197.0,7.0,14.0
621e362467b776a2404ad513,2021-06-06,8.433333333333334,4084.0,34.6759664694,75.0,-1.6474982188795948,140.0,6.0,4.0
621e362467b776a2404ad513,2021-06-07,5.666666666666667,5251.0,34.19725,68.0,-2.8919536628458924,195.0,0.0,0.0
621e362467b776a2404ad513,2021-06-08,5.2,2589.0,34.6545512821,56.0,-1.1473644492840438,93.0,0.0,0.0
621e362467b776a2404ad513,2021-06-09,8.35,2075.0,34.2418463074,0.0,-1.572565817466257,66.0,6.0,7.0
621e362467b776a2404ad513,2021-06-10,8.316666666666666,3422.0,34.1731062124,70.0,-2.2177401986213763,107.0,2.0,7.0
621e362467b776a2404ad513,2021-06-11,9.666666666666666,4011.0,34.4741222031,72.0,-1.7630989203555556,136.0,0.0,0.0
621e362467b776a2404ad513,2021-06-12,7.683333333333334,12772.0,33.992483731,66.0,-1.6081622538364415,211.0,27.0,35.0
621e362467b776a2404ad513,2021-06-14,5.15,12485.0,34.2520550162,73.0,-2.0090828558321805,163.0,40.0,44.0
621e362467b776a2404ad513,2021-06-15,7.3,8464.0,33.8628473804,74.0,-2.638089322670629,166.0,17.0,14.0
621e362467b776a2404ad513,2021-06-16,7.65,9172.0,34.6852717391,78.0,-1.884389353111111,137.0,7.0,32.0
621e362467b776a2404ad513,2021-06-17,8.583333333333334,5380.0,34.4873786408,77.0,-1.24752156488285,158.0,12.0,9.0
621e362467b776a2404ad513,2021-06-19,8.75,7682.0,34.5220952381,69.0,-0.5674763891466853,188.0,19.0,7.0
621e362467b776a2404ad513,2021-06-20,9.55,12557.0,34.4806108202,70.0,-0.7625619506666667,211.0,24.0,13.0
621e362467b776a2404ad513,2021-06-21,8.866666666666667,7518.0,34.2823966165,67.0,-0.8215933106535316,136.0,16.0,17.0
621e362467b776a2404ad513,2021-06-22,9.8,8262.0,34.4445748299,76.0,-0.4472393035842105,148.0,14.0,13.0
621e362467b776a2404ad513,2021-06-23,4.766666666666667,9459.0,34.8621853147,65.0,-0.2881561182435582,165.0,14.0,21.0
621e362467b776a2404ad513,2021-06-25,7.433333333333334,6036.0,34.7632102908,78.0,-0.2791074758857143,147.0,6.0,12.0
621e362467b776a2404ad513,2021-06-26,6.45,15260.0,34.3670930233,71.0,-0.6522616197826753,190.0,27.0,49.0
621e362467b776a2404ad513,2021-06-29,5.766666666666667,7724.0,34.5629479769,66.0,-0.5002569672042254,99.0,13.0,24.0
621e362467b776a2404ad513,2021-07-01,8.916666666666666,7457.0,34.5287663551,0.0,-1.2025574839222222,175.0,0.0,0.0
621e362467b776a2404ad513,2021-07-03,6.3,16685.0,34.7882936508,65.0,-0.7826116882555555,273.0,36.0,38.0
621e362467b776a2404ad513,2021-07-05,7.1,5052.0,34.4267253521,0.0,-1.6870294776000794,136.0,5.0,4.0
621e362467b776a2404ad513,2021-07-07,6.5,6735.0,34.7168158568,0.0,-2.732378716078525,181.0,5.0,5.0
621e362467b776a2404ad513,2021-07-08,7.783333333333333,5243.0,34.7721244635,74.0,-2.9604233202000003,147.0,7.0,2.0
621e362467b776a2404ad513,2021-07-09,8.0,3511.0,35.1124844075,74.0,-0.556285617544186,134.0,5.0,3.0
621e362467b776a2404ad513,2021-07-10,3.316666666666667,14230.0,35.2411306533,0.0,-0.5211585135342431,163.0,56.0,66.0
621e362467b776a2404ad513,2021-07-11,7.333333333333333,1188.0,33.9165873016,0.0,-1.4783820861725625,50.0,7.0,0.0
621e362467b776a2404ad513,2021-07-12,6.0,6228.0,34.9206232687,72.0,-0.2732720920814651,171.0,10.0,16.0
621e362467b776a2404ad513,2021-07-13,8.3,6782.0,34.7840060241,79.0,-0.3690828604444444,215.0,9.0,5.0
621e362467b776a2404ad513,2021-07-14,6.95,4055.0,35.0607913669,75.0,-0.252563687634932,188.0,0.0,0.0
621e362467b776a2404ad513,2021-07-15,6.366666666666666,8043.0,34.1303534031,82.0,-0.6453976834750176,283.0,8.0,7.0
621e362467b776a2404ad513,2021-07-16,4.683333333333334,6013.0,34.1006028369,74.0,-0.679357868247191,190.0,4.0,6.0
621e362467b776a2404ad513,2021-07-17,6.966666666666667,12274.0,34.6708492823,79.0,-0.7700132129333332,287.0,23.0,13.0
621e362467b776a2404ad513,2021-07-26,8.45,565.0,34.2181200787,0.0,-0.7427388195,35.0,0.0,0.0
621e362467b776a2404ad513,2021-07-27,7.3,5512.0,34.338413242,0.0,-0.948765643268452,159.0,14.0,13.0
621e362467b776a2404ad513,2021-07-28,7.616666666666666,4275.0,33.360896861,0.0,-1.1620018042031746,135.0,36.0,14.0
621e362467b776a2404ad513,2021-07-30,9.2,6352.0,34.5946648551,0.0,0.0206774938451916,210.0,16.0,4.0
621e362467b776a2404ad513,2021-07-31,10.433333333333334,5897.0,35.0044808307,75.0,-0.1363672917222222,158.0,0.0,0.0
621e366567b776a24076a727,2021-11-18,5.866666666666666,15467.0,33.6733857143,76.0,-2.3749791592093445,286.0,57.0,82.0
621e366567b776a24076a727,2021-11-19,7.15,14064.0,33.3606395349,83.0,-2.55336377634194,321.0,46.0,77.0
621e366567b776a24076a727,2021-11-20,6.483333333333333,18949.0,33.7579948586,84.0,-2.2653785458412186,335.0,87.0,57.0
621e366567b776a24076a727,2021-11-21,5.066666666666666,17454.0,33.4465131579,82.0,-1.9574475378463927,326.0,62.0,46.0
621e366567b776a24076a727,2021-11-22,6.35,14357.0,33.7789632546,91.0,-2.279712103188889,307.0,61.0,64.0
621e366567b776a24076a727,2021-11-23,7.533333333333333,14377.0,33.863877551,87.0,-2.4915685646116605,307.0,60.0,56.0
621e366567b776a24076a727,2021-11-24,6.7,15063.0,33.9752114428,82.0,-2.3842584509649125,368.0,46.0,64.0
621e366567b776a24076a727,2021-11-25,6.45,15180.0,33.6111757106,85.0,-2.5444405824494614,278.0,82.0,43.0
621e366567b776a24076a727,2021-11-26,7.216666666666667,18145.0,33.8159815242,83.0,-2.5311500187572253,364.0,83.0,67.0
